ar,kvartal,diagnoskapitel_kod,diagnoskapitel_text,lan_kod,lan_text,antal,andel,antal_kvinnor,andel_kvinnor,antal_man,andel_man
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",21,Gävleborgs län,..,..,10,0.38,..,..
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",21,Gävleborgs län,142,3.41,102,3.87,40,2.61
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",21,Gävleborgs län,361,8.66,158,6,203,13.2
2013,3,U00-U99,Koder för särskilda ändamål,21,Gävleborgs län,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,21,Gävleborgs län,..,..,..,..,..,..
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,21,Gävleborgs län,48,1.15,27,1.03,21,1.37
2013,3,-00--99,Saknas/Okänd,21,Gävleborgs län,251,6.02,146,5.54,105,6.85
2013,3,Samtliga,Samtliga,22,Västernorrlands län,3998,100,2594,100,1404,100
2013,3,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,22,Västernorrlands län,..,..,13,0.5,..,..
2013,3,C00-D48,Tumörer,22,Västernorrlands län,276,6.9,171,6.59,105,7.48
2013,3,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,22,Västernorrlands län,..,..,10,0.39,..,..
2013,3,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",22,Västernorrlands län,37,0.93,23,0.89,14,1
2013,3,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,22,Västernorrlands län,1428,35.7,1050,40.5,378,26.9
2013,3,G00-G99,Sjukdomar i nervsystemet,22,Västernorrlands län,143,3.58,91,3.51,52,3.7
2013,3,H00-H59,Sjukdomar i ögat och närliggande organ,22,Västernorrlands län,20,0.5,10,0.39,10,0.71
2013,3,H60-H95,Sjukdomar i örat och mastoidutskottet,22,Västernorrlands län,33,0.83,20,0.77,13,0.93
2013,3,I00-I99,Cirkulationsorganens sjukdomar,22,Västernorrlands län,184,4.6,67,2.58,117,8.33
2013,3,J00-J99,Andningsorganens sjukdomar,22,Västernorrlands län,65,1.63,41,1.58,24,1.71
2013,3,K00-K93,Matsmältningsorganens sjukdomar,22,Västernorrlands län,52,1.3,24,0.93,28,1.99
2013,3,L00-L99,Hudens och underhudens sjukdomar,22,Västernorrlands län,25,0.63,15,0.58,10,0.71
2013,3,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,22,Västernorrlands län,1052,26.3,681,26.3,371,26.4
2013,3,N00-N99,Sjukdomar i urin- och könsorganen,22,Västernorrlands län,52,1.3,30,1.16,22,1.57
2013,3,O00-O99,"Graviditet, förlossning och barnsängstid",22,Västernorrlands län,54,1.35,54,2.08,-,-
2013,3,P00-P96,Vissa perinatala tillstånd,22,Västernorrlands län,-,-,-,-,-,-
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",22,Västernorrlands län,..,..,10,0.39,..,..
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",22,Västernorrlands län,69,1.73,53,2.04,16,1.14
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",22,Västernorrlands län,314,7.85,142,5.47,172,12.3
2013,3,U00-U99,Koder för särskilda ändamål,22,Västernorrlands län,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,22,Västernorrlands län,-,-,-,-,-,-
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,22,Västernorrlands län,54,1.35,30,1.16,24,1.71
2013,3,-00--99,Saknas/Okänd,22,Västernorrlands län,97,2.43,59,2.27,38,2.71
2013,3,Samtliga,Samtliga,23,Jämtlands län,2493,100,1650,100,843,100
2013,3,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,23,Jämtlands län,..,..,..,..,..,..
2013,3,C00-D48,Tumörer,23,Jämtlands län,143,5.74,98,5.94,45,5.34
2013,3,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,23,Jämtlands län,..,..,..,..,..,..
2013,3,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",23,Jämtlands län,20,0.8,10,0.61,10,1.19
2013,3,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,23,Jämtlands län,888,35.6,673,40.8,215,25.5
2013,3,G00-G99,Sjukdomar i nervsystemet,23,Jämtlands län,87,3.49,56,3.39,31,3.68
2013,3,H00-H59,Sjukdomar i ögat och närliggande organ,23,Jämtlands län,..,..,..,..,..,..
2013,3,H60-H95,Sjukdomar i örat och mastoidutskottet,23,Jämtlands län,..,..,..,..,..,..
2013,3,I00-I99,Cirkulationsorganens sjukdomar,23,Jämtlands län,112,4.49,51,3.09,61,7.24
2013,3,J00-J99,Andningsorganens sjukdomar,23,Jämtlands län,..,..,11,0.67,..,..
2013,3,K00-K93,Matsmältningsorganens sjukdomar,23,Jämtlands län,42,1.68,21,1.27,21,2.49
2013,3,L00-L99,Hudens och underhudens sjukdomar,23,Jämtlands län,..,..,..,..,..,..
2013,3,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,23,Jämtlands län,703,28.2,455,27.6,248,29.4
2013,3,N00-N99,Sjukdomar i urin- och könsorganen,23,Jämtlands län,..,..,16,0.97,..,..
2013,3,O00-O99,"Graviditet, förlossning och barnsängstid",23,Jämtlands län,39,1.56,39,2.36,-,-
2013,3,P00-P96,Vissa perinatala tillstånd,23,Jämtlands län,-,-,-,-,-,-
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",23,Jämtlands län,..,..,..,..,..,..
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",23,Jämtlands län,46,1.85,27,1.64,19,2.25
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",23,Jämtlands län,199,7.98,84,5.09,115,13.6
2013,3,U00-U99,Koder för särskilda ändamål,23,Jämtlands län,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,23,Jämtlands län,-,-,-,-,-,-
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,23,Jämtlands län,27,1.08,13,0.79,14,1.66
2013,3,-00--99,Saknas/Okänd,23,Jämtlands län,100,4.01,70,4.24,30,3.56
2013,3,Samtliga,Samtliga,24,Västerbottens län,4298,100,2824,100,1474,100
2013,3,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,24,Västerbottens län,..,..,..,..,..,..
2013,3,C00-D48,Tumörer,24,Västerbottens län,245,5.7,155,5.49,90,6.11
2013,3,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,24,Västerbottens län,..,..,..,..,..,..
2013,3,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",24,Västerbottens län,49,1.14,34,1.2,15,1.02
2013,3,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,24,Västerbottens län,1598,37.2,1178,41.7,420,28.5
2013,3,G00-G99,Sjukdomar i nervsystemet,24,Västerbottens län,183,4.26,118,4.18,65,4.41
2013,3,H00-H59,Sjukdomar i ögat och närliggande organ,24,Västerbottens län,..,..,13,0.46,..,..
2013,3,H60-H95,Sjukdomar i örat och mastoidutskottet,24,Västerbottens län,34,0.79,24,0.85,10,0.68
2013,3,I00-I99,Cirkulationsorganens sjukdomar,24,Västerbottens län,197,4.58,85,3.01,112,7.6
2013,3,J00-J99,Andningsorganens sjukdomar,24,Västerbottens län,33,0.77,19,0.67,14,0.95
2013,3,K00-K93,Matsmältningsorganens sjukdomar,24,Västerbottens län,72,1.68,35,1.24,37,2.51
2013,3,L00-L99,Hudens och underhudens sjukdomar,24,Västerbottens län,..,..,25,0.89,..,..
2013,3,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,24,Västerbottens län,945,22,597,21.1,348,23.6
2013,3,N00-N99,Sjukdomar i urin- och könsorganen,24,Västerbottens län,37,0.86,20,0.71,17,1.15
2013,3,O00-O99,"Graviditet, förlossning och barnsängstid",24,Västerbottens län,66,1.54,66,2.34,-,-
2013,3,P00-P96,Vissa perinatala tillstånd,24,Västerbottens län,-,-,-,-,-,-
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",24,Västerbottens län,29,0.67,19,0.67,10,0.68
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",24,Västerbottens län,114,2.65,76,2.69,38,2.58
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",24,Västerbottens län,332,7.72,158,5.59,174,11.8
2013,3,U00-U99,Koder för särskilda ändamål,24,Västerbottens län,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,24,Västerbottens län,-,-,-,-,-,-
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,24,Västerbottens län,33,0.77,17,0.6,16,1.09
2013,3,-00--99,Saknas/Okänd,24,Västerbottens län,246,5.72,167,5.91,79,5.36
2013,3,Samtliga,Samtliga,25,Norrbottens län,3608,100,2320,100,1288,100
2013,3,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,25,Norrbottens län,..,..,..,..,..,..
2013,3,C00-D48,Tumörer,25,Norrbottens län,219,6.07,132,5.69,87,6.75
2013,3,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,25,Norrbottens län,..,..,..,..,10,0.78
2013,3,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",25,Norrbottens län,..,..,16,0.69,..,..
2013,3,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,25,Norrbottens län,1128,31.3,829,35.7,299,23.2
2013,3,G00-G99,Sjukdomar i nervsystemet,25,Norrbottens län,140,3.88,89,3.84,51,3.96
2013,3,H00-H59,Sjukdomar i ögat och närliggande organ,25,Norrbottens län,..,..,..,..,..,..
2013,3,H60-H95,Sjukdomar i örat och mastoidutskottet,25,Norrbottens län,..,..,16,0.69,..,..
2013,3,I00-I99,Cirkulationsorganens sjukdomar,25,Norrbottens län,199,5.52,89,3.84,110,8.54
2013,3,J00-J99,Andningsorganens sjukdomar,25,Norrbottens län,43,1.19,25,1.08,18,1.4
2013,3,K00-K93,Matsmältningsorganens sjukdomar,25,Norrbottens län,59,1.64,36,1.55,23,1.79
2013,3,L00-L99,Hudens och underhudens sjukdomar,25,Norrbottens län,32,0.89,20,0.86,12,0.93
2013,3,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,25,Norrbottens län,1039,28.8,667,28.8,372,28.9
2013,3,N00-N99,Sjukdomar i urin- och könsorganen,25,Norrbottens län,41,1.14,23,0.99,18,1.4
2013,3,O00-O99,"Graviditet, förlossning och barnsängstid",25,Norrbottens län,49,1.36,49,2.11,-,-
2013,3,P00-P96,Vissa perinatala tillstånd,25,Norrbottens län,-,-,-,-,-,-
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",25,Norrbottens län,..,..,..,..,..,..
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",25,Norrbottens län,111,3.08,82,3.53,29,2.25
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",25,Norrbottens län,317,8.79,131,5.65,186,14.4
2013,3,U00-U99,Koder för särskilda ändamål,25,Norrbottens län,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,25,Norrbottens län,-,-,-,-,-,-
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,25,Norrbottens län,34,0.94,22,0.95,12,0.93
2013,3,-00--99,Saknas/Okänd,25,Norrbottens län,105,2.91,72,3.1,33,2.56
2013,3,Samtliga,Samtliga,SA,Saknas/Felaktigt,63,100,27,100,36,100
2013,3,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,C00-D48,Tumörer,SA,Saknas/Felaktigt,..,..,..,..,..,..
2013,3,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,SA,Saknas/Felaktigt,..,..,..,..,..,..
2013,3,G00-G99,Sjukdomar i nervsystemet,SA,Saknas/Felaktigt,..,..,..,..,..,..
2013,3,H00-H59,Sjukdomar i ögat och närliggande organ,SA,Saknas/Felaktigt,..,..,..,..,-,-
2013,3,H60-H95,Sjukdomar i örat och mastoidutskottet,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,I00-I99,Cirkulationsorganens sjukdomar,SA,Saknas/Felaktigt,..,..,..,..,..,..
2013,3,J00-J99,Andningsorganens sjukdomar,SA,Saknas/Felaktigt,..,..,..,..,-,-
2013,3,K00-K93,Matsmältningsorganens sjukdomar,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,L00-L99,Hudens och underhudens sjukdomar,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,SA,Saknas/Felaktigt,..,..,..,..,12,33.3
2013,3,N00-N99,Sjukdomar i urin- och könsorganen,SA,Saknas/Felaktigt,..,..,-,-,..,..
2013,3,O00-O99,"Graviditet, förlossning och barnsängstid",SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,P00-P96,Vissa perinatala tillstånd,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",SA,Saknas/Felaktigt,..,..,-,-,..,..
2013,3,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",SA,Saknas/Felaktigt,..,..,-,-,..,..
2013,3,U00-U99,Koder för särskilda ändamål,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,V01-Y98,Yttre orsaker till sjukdom och död,SA,Saknas/Felaktigt,-,-,-,-,-,-
2013,3,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,SA,Saknas/Felaktigt,..,..,..,..,-,-
2013,3,-00--99,Saknas/Okänd,SA,Saknas/Felaktigt,..,..,..,..,..,..
2013,4,Samtliga,Samtliga,01,Stockholms län,32093,100,21033,100,11060,100
2013,4,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,01,Stockholms län,186,0.58,104,0.49,82,0.74
2013,4,C00-D48,Tumörer,01,Stockholms län,2055,6.4,1334,6.34,721,6.52
2013,4,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,01,Stockholms län,82,0.26,54,0.26,28,0.25
2013,4,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",01,Stockholms län,297,0.93,210,1,87,0.79
2013,4,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,01,Stockholms län,13213,41.2,9353,44.5,3860,34.9
2013,4,G00-G99,Sjukdomar i nervsystemet,01,Stockholms län,1178,3.67,737,3.5,441,3.99
2013,4,H00-H59,Sjukdomar i ögat och närliggande organ,01,Stockholms län,121,0.38,60,0.29,61,0.55
2013,4,H60-H95,Sjukdomar i örat och mastoidutskottet,01,Stockholms län,155,0.48,101,0.48,54,0.49
2013,4,I00-I99,Cirkulationsorganens sjukdomar,01,Stockholms län,1193,3.72,467,2.22,726,6.56
2013,4,J00-J99,Andningsorganens sjukdomar,01,Stockholms län,386,1.2,243,1.16,143,1.29
2013,4,K00-K93,Matsmältningsorganens sjukdomar,01,Stockholms län,478,1.49,242,1.15,236,2.13
2013,4,L00-L99,Hudens och underhudens sjukdomar,01,Stockholms län,166,0.52,99,0.47,67,0.61
2013,4,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,01,Stockholms län,6361,19.8,3842,18.3,2519,22.8
2013,4,N00-N99,Sjukdomar i urin- och könsorganen,01,Stockholms län,257,0.8,155,0.74,102,0.92
2013,4,O00-O99,"Graviditet, förlossning och barnsängstid",01,Stockholms län,1348,4.2,1348,6.41,-,-
2013,4,P00-P96,Vissa perinatala tillstånd,01,Stockholms län,..,..,..,..,-,-
2013,4,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",01,Stockholms län,..,..,49,0.23,..,..
2013,4,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",01,Stockholms län,889,2.77,628,2.99,261,2.36
2013,4,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",01,Stockholms län,1885,5.87,844,4.01,1041,9.41
2013,4,U00-U99,Koder för särskilda ändamål,01,Stockholms län,..,..,-,-,..,..
2013,4,V01-Y98,Yttre orsaker till sjukdom och död,01,Stockholms län,..,..,..,..,-,-
2013,4,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,01,Stockholms län,430,1.34,290,1.38,140,1.27
2013,4,-00--99,Saknas/Okänd,01,Stockholms län,1331,4.15,869,4.13,462,4.18
2013,4,Samtliga,Samtliga,03,Uppsala län,5699,100,3694,100,2005,100
2013,4,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,03,Uppsala län,36,0.63,19,0.51,17,0.85
2013,4,C00-D48,Tumörer,03,Uppsala län,351,6.16,242,6.55,109,5.44
2013,4,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,03,Uppsala län,..,..,11,0.3,..,..
2013,4,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",03,Uppsala län,60,1.05,35,0.95,25,1.25
2013,4,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,03,Uppsala län,2074,36.4,1489,40.3,585,29.2
2013,4,G00-G99,Sjukdomar i nervsystemet,03,Uppsala län,183,3.21,112,3.03,71,3.54
2013,4,H00-H59,Sjukdomar i ögat och närliggande organ,03,Uppsala län,27,0.47,16,0.43,11,0.55
2013,4,H60-H95,Sjukdomar i örat och mastoidutskottet,03,Uppsala län,32,0.56,20,0.54,12,0.6
2013,4,I00-I99,Cirkulationsorganens sjukdomar,03,Uppsala län,204,3.58,84,2.27,120,5.99
2013,4,J00-J99,Andningsorganens sjukdomar,03,Uppsala län,58,1.02,33,0.89,25,1.25
2013,4,K00-K93,Matsmältningsorganens sjukdomar,03,Uppsala län,85,1.49,45,1.22,40,2
2013,4,L00-L99,Hudens och underhudens sjukdomar,03,Uppsala län,42,0.74,23,0.62,19,0.95
2013,4,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,03,Uppsala län,1569,27.5,966,26.2,603,30.1
2013,4,N00-N99,Sjukdomar i urin- och könsorganen,03,Uppsala län,48,0.84,30,0.81,18,0.9
2013,4,O00-O99,"Graviditet, förlossning och barnsängstid",03,Uppsala län,138,2.42,138,3.74,-,-
2013,4,P00-P96,Vissa perinatala tillstånd,03,Uppsala län,-,-,-,-,-,-
2013,4,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",03,Uppsala län,..,..,17,0.46,..,..
2013,4,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",03,Uppsala län,177,3.11,120,3.25,57,2.84
2013,4,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",03,Uppsala län,407,7.14,185,5.01,222,11.1
2013,4,U00-U99,Koder för särskilda ändamål,03,Uppsala län,-,-,-,-,-,-
2013,4,V01-Y98,Yttre orsaker till sjukdom och död,03,Uppsala län,..,..,-,-,..,..
2013,4,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,03,Uppsala län,48,0.84,35,0.95,13,0.65
2013,4,-00--99,Saknas/Okänd,03,Uppsala län,123,2.16,74,2,49,2.44
2013,4,Samtliga,Samtliga,04,Södermanlands län,4677,100,3042,100,1635,100
2013,4,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,04,Södermanlands län,..,..,..,..,..,..
2013,4,C00-D48,Tumörer,04,Södermanlands län,266,5.69,167,5.49,99,6.06
2013,4,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,04,Södermanlands län,..,..,..,..,..,..
2013,4,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",04,Södermanlands län,35,0.75,20,0.66,15,0.92
2013,4,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,04,Södermanlands län,1742,37.2,1276,41.9,466,28.5
2013,4,G00-G99,Sjukdomar i nervsystemet,04,Södermanlands län,167,3.57,96,3.16,71,4.34
2013,4,H00-H59,Sjukdomar i ögat och närliggande organ,04,Södermanlands län,22,0.47,11,0.36,11,0.67
2013,4,H60-H95,Sjukdomar i örat och mastoidutskottet,04,Södermanlands län,..,..,10,0.33,..,..
2013,4,I00-I99,Cirkulationsorganens sjukdomar,04,Södermanlands län,191,4.08,70,2.3,121,7.4
2013,4,J00-J99,Andningsorganens sjukdomar,04,Södermanlands län,49,1.05,31,1.02,18,1.1
2013,4,K00-K93,Matsmältningsorganens sjukdomar,04,Södermanlands län,94,2.01,52,1.71,42,2.57
2013,4,L00-L99,Hudens och underhudens sjukdomar,04,Södermanlands län,..,..,20,0.66,..,..
2013,4,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,04,Södermanlands län,1239,26.5,776,25.5,463,28.3
2013,4,N00-N99,Sjukdomar i urin- och könsorganen,04,Södermanlands län,41,0.88,29,0.95,12,0.73
2013,4,O00-O99,"Graviditet, förlossning och barnsängstid",04,Södermanlands län,122,2.61,122,4.01,-,-
2013,4,P00-P96,Vissa perinatala tillstånd,04,Södermanlands län,-,-,-,-,-,-
2013,4,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",04,Södermanlands län,..,..,14,0.46,..,..
2013,4,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",04,Södermanlands län,147,3.14,96,3.16,51,3.12
2013,4,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",04,Södermanlands län,280,5.99,124,4.08,156,9.54
2013,4,U00-U99,Koder för särskilda ändamål,04,Södermanlands län,-,-,-,-,-,-
2013,4,V01-Y98,Yttre orsaker till sjukdom och död,04,Södermanlands län,..,..,..,..,..,..
2013,4,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,04,Södermanlands län,52,1.11,28,0.92,24,1.47
2013,4,-00--99,Saknas/Okänd,04,Södermanlands län,139,2.97,82,2.7,57,3.49
2013,4,Samtliga,Samtliga,05,Östergötlands län,6258,100,3956,100,2302,100
2013,4,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,05,Östergötlands län,41,0.66,22,0.56,19,0.83
2013,4,C00-D48,Tumörer,05,Östergötlands län,406,6.49,255,6.45,151,6.56
2013,4,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,05,Östergötlands län,..,..,..,..,..,..
